-7.66025 6.73205 5
-2.66025 15.3923 10
14.6603 5.3923 10
9.66025 -3.26795 5

-7.66025 6.73205 5
-12.6603 -1.9282 10
4.66025 -11.9282 10
9.66025 -3.26795 5

-7.66025 6.73205 5
-12.6603 -1.9282 5
4.66025 -11.9282 5
9.66025 -3.26795 5

-7.66025 6.73205 5
-12.6603 -1.9282 0
4.66025 -11.9282 0
9.66025 -3.26795 5

-7.66025 6.73205 5
-2.66025 15.3923 0
14.6603 5.3923 0
9.66025 -3.26795 5

-7.66025 6.73205 5
-2.66025 15.3923 10
14.6603 5.3923 10
9.66025 -3.26795 5

